,project_status,length,build_year,underground,v_nom,tags,x0,y0,x1,y1,num_parallel,type
PCI-3.4.2,under_construction,154.8,2024,False,400,"{ ""pci_code"": ""3.4.2"", ""corridor"": ""BEMIP Electricity"", ""short_title"": ""Internal line Keminmaa-Pyhänselkä (FI)"", ""full_title"": ""Internal line between Keminmaa and Pyhänselkä (FI)"", ""description"": ""<p>A part of the new 400 kV AC electricity overhead line interconnection between Sweden and Finland, connecting the substations Messaure (Sweden) and Pyh&auml;nselk&auml; (Finland). It includes an internal 400 kV overhead line in North Finland. In addition to the transmission lines, the project includes two new substations, Viitaj&auml;rvi substation and Isomaa series compensation station both in Finland and extensions to three existing substations,&nbsp; as well as Pyh&auml;nselk&auml; substation in Finland. The total length of the line is 200 km in Finland. The Aurora Line will increase the transmission capacity from Sweden to Finland by 800 MW and from Finland to Sweden by 900 MW.<\/p>\n"", ""countries"": ""FI"", ""promoters"": ""Fingrid (FI)"", ""project_sheet"": ""https:\/\/ec.europa.eu\/assets\/cinea\/project_fiches\/cef\/cef_energy\/4.10.1-0016-FISE-S-M-18.pdf ; https:\/\/ec.europa.eu\/info\/funding-tenders\/opportunities\/portal\/screen\/opportunities\/projects-details\/43251567\/101069619\/CEF2027"", ""studies_works"": ""Studies ; WORKS"", ""object_id"": ""1010"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",24.516678930630793,65.91667024035861,26.073099768215766,64.84405243054297,1.0,Al/St 490/64 4-bundle 380.0
PCI-2.8-05,in_planning,130.6,2035,False,220,"{ ""pci_code"": ""2.8"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Lienz (AT) - Veneto region (IT) line"", ""full_title"": ""Interconnector between Lienz (AT) - Veneto region (IT)"", ""description"": ""<p style=\""text-align:justify\"">A reconstruction&nbsp; of around&nbsp; 140 km&nbsp; of the existing 220 kV AC&nbsp; interconnection line between Lienz (AT) and Veneto Region (IT). The project includes the adjustment of power regulation devices. The nominal power is 800 MW. The line will have a nominal power of around 800 MW and therefore will allow to increase the transfer capacity between Austria and Italy by 500 MW.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<\/p>\n"", ""countries"": ""AT, IT"", ""promoters"": ""Terna - Rete Elettrica Nazionale SpA (IT) ; Austrian Power Grid (APG) (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""3546"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",12.806038343701616,46.82489742261989,12.142676985562334,45.76300433377993,1.0,Al/St 240/40 2-bundle 220.0
PCI-3.3.4,under_construction,27.5,2025,False,330,"{ ""pci_code"": ""3.3.4"", ""corridor"": ""BEMIP Electricity"", ""short_title"": ""Internal line Vilnius-Neris (LT)"", ""full_title"": ""Internal line between Vilnius and Neris (LT)"", ""description"": ""<p>New single circuit 330 kV OHL (943 MVA, 80 km length).<\/p>\n"", ""countries"": ""LT"", ""promoters"": ""LITGRID AB (LT)"", ""project_sheet"": ""https:\/\/ec.europa.eu\/assets\/cinea\/project_fiches\/cef\/cef_energy\/4.8.1-0021-LTLV-W-M-18.pdf"", ""studies_works"": ""Works"", ""object_id"": ""1000"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",25.11792914227878,54.61131066072509,25.130420656478936,54.75496181680623,1.0,Al/St 240/40 3-bundle 300.0
PCI-2.5.1,in_planning,57.5,2030,False,400,"{ ""pci_code"": ""2.5.1"", ""corridor"": ""NSI East Electricity"", ""short_title"": "" Józsa (HU) - Oradea (RO) line"", ""full_title"": ""Interconnector between Józsa (HU) and Oradea (RO)"", ""description"": ""<p>This projects consists of&nbsp;the construction of a new&nbsp;single circuit 400 kV OHL between Hungary and Romania with a length of 120 km&nbsp;(90 km on Hungarian and 30 km on Romanian side). The expected capacity is 1384 MW between&nbsp;J&oacute;zsa (HU) and Oradea (RO) (onshore).<\/p>\n"", ""countries"": ""HU, RO"", ""promoters"": ""MAVIR Ltd (HU) ; CNTEE Transelectrica SA (RO)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""3210"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",21.625639527677972,47.533175627188946,21.93034131043216,47.05884591273721,1.0,Al/St 490/64 4-bundle 380.0
PCI-2.5.4,in_planning,20.4,2028,False,220,"{ ""pci_code"": ""2.5.4"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Paroseni (RO) and Baru Mare (RO)"", ""full_title"": ""Internal line between Paroseni (RO) and Baru Mare (RO)"", ""description"": ""<p style=\""text-align:justify\"">Reconductoring of a 220 kV AC and 20 km long&nbsp;single circuit OHL between Paroseni and Baru Mare (RO) (replacement of wires). The expected capacity is 576 MW (onshore).&nbsp;<\/p>\n\n<p style=\""text-align:left\"">&nbsp;<\/p>\n"", ""countries"": ""RO"", ""promoters"": ""MAVIR Ltd (HU) ; CNTEE Transelectrica SA (RO)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""3213"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",23.26655403778131,45.36517738473715,23.142916966663574,45.481316519697664,1.0,Al/St 240/40 2-bundle 220.0
PCI-2.1.2-03,under_construction,0.1,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",12.737036701264506,47.27604379307101,12.738744199193608,47.27654844629921,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-04,under_construction,0.1,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",12.737036701264506,47.27604379307101,12.738653636436558,47.276697959165034,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-05,under_construction,2.8,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",12.740679519760258,47.25970450180736,12.737036701264506,47.27604379307101,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-06,under_construction,0.1,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",12.741621985443958,47.25915802911163,12.740679519760258,47.25970450180736,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-07,under_construction,0.1,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",12.741640603926532,47.25918428278524,12.740679519760258,47.25970450180736,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-08,under_construction,0.0,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",12.741513645925746,47.25900526407825,12.741621985443958,47.25915802911163,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-09,under_construction,0.0,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",12.741621985443958,47.25915802911163,12.741640603926532,47.25918428278524,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-10,under_construction,0.0,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",12.742045292267077,47.25891258205679,12.741621985443958,47.25915802911163,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-11,under_construction,0.0,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",12.742045292267077,47.25891258205679,12.741640603926532,47.25918428278524,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-12,under_construction,0.0,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",12.741848736391335,47.25877916316736,12.742045292267077,47.25891258205679,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-13,under_construction,16.1,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",12.928275611434627,47.284680783909025,12.742045292267077,47.25891258205679,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-14,under_construction,0.0,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",12.928275571908756,47.28468076623708,12.928275611434627,47.284680783909025,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-15,under_construction,0.3,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",12.928275611434627,47.284680783909025,12.931879345130701,47.28576010875429,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-16,under_construction,25.5,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",13.190748126281633,47.374091226829954,12.928275611434627,47.284680783909025,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-17,under_construction,0.1,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",13.067076639807029,47.88989717175942,13.066755741824613,47.8890366948874,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-18,under_construction,0.1,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",13.067076639807029,47.88989717175942,13.066986347442871,47.88900985575021,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-19,under_construction,0.1,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",13.067053380627714,47.88742390279633,13.068005372944997,47.88749593120313,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-20,under_construction,25.3,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",13.105217621855575,48.09802282975179,13.067076639807029,47.88989717175942,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-21,under_construction,0.1,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",13.068075660726091,47.88852853980177,13.068005372944997,47.88749593120313,2.0,Al/St 490/64 4-bundle 380.0
PCI-2.1.2-22,under_construction,69.4,2025,False,380,"{ ""pci_code"": ""2.1.2"", ""corridor"": ""NSI East Electricity"", ""short_title"": ""Internal line St. Peter (AT)-Tauern (AT)"", ""full_title"": ""Internal line between St. Peter and Tauern (AT)"", ""description"": ""<p>Completion of the 380 kV AC line (OHL) with a length of approximately 128 km and a capacity of approximately 4.8 GW between St.Peter and Tauern (as an important part of the 380 kV Ring). The project is composed of&nbsp;the upgrade of the existing line between St.Peter and Salzburg from 220 kV to 380 kV operation and the construction of a new internal double circuit 380 kV line connecting Salzburg and Tauern (replacing the existing 220-kV-line on a slightly different&nbsp;optimized route (onshore). The construction of the two new substations Wagenham and Pongau and the integration of the existing substations Salzburg and Kaprun are planned.<\/p>\n"", ""countries"": ""AT"", ""promoters"": ""Austrian Power Grid AG (AT)"", ""project_sheet"": ""Null"", ""studies_works"": ""Null"", ""object_id"": ""1609"", ""layer_name"": ""Electricity line"", ""geometry_type"": ""esriGeometryPolyline"" }",13.068005372944997,47.88749593120313,13.190748126281633,47.374091226829954,2.0,Al/St 490/64 4-bundle 380.0
